子商户编号,交易日期,交易时间,订单号,支付方式,交易金额,清算金额,手续费,手续费率
TL1229,20210520,140707,447762170565668864,微信,65,65,.17,255
TL1229,20210520,140711,447762216908533760,微信,10,10,.03,255
TL1229,20210520,140712,447762218846302208,微信,60,60,.15,255
TL1229,20210520,140844,447762603644334080,微信,10,10,.03,255
tl20210105,20210520,140845,447762610300694528,微信,16,16,.03,200
tl20210105,20210520,141008,447762957329018880,微信,8,8,.02,200
TL1229,20210520,141010,447762966011228160,微信,63,63,.16,255
TL1229,20210520,141010,447762967424708608,微信,10,10,.03,255
tl20210105,20210520,141011,447762956167196672,微信,10,10,.02,200
TL1229,20210520,141127,447763290771992576,微信,68,68,.17,255
tl20210105,20210520,141128,447763290721660928,微信,10,10,.02,200
TL1229,20210520,141249,447763632767152128,微信,10,10,.03,255
TL1229,20210520,141400,447763931967827968,微信,12,12,.03,255
tl20210105,20210520,141402,447763939546935296,微信,55,55,.11,200
tl20210105,20210520,141404,447763945892917248,微信,20,20,.04,200
TL1229,20210520,141526,447764293105790976,微信,15,15,.04,255
TL1229,20210520,141527,447764295379103744,微信,15,15,.04,255
TL1229,20210520,141528,447764299640516608,微信,10,10,.03,255
TL1229,20210520,141529,447764302769467392,微信,38,38,.1,255
TL1229,20210520,141637,447764589601140736,微信,45,45,.11,255
TL1229,20210520,141639,447764595297005568,微信,60,60,.15,255
TL1229,20210520,141640,447764600548274176,微信,10,10,.03,255
TL1229,20210520,141749,447764893134532608,微信,10,10,.03,255
tl20210105,20210520,141749,447764892819959808,微信,48,48,.1,200
tl20210105,20210520,141913,447765244000645120,微信,10,10,.02,200
TL1229,20210520,142035,447765588252340224,微信,45,45,.11,255
TL1229,20210520,142036,447765589837787136,微信,10,10,.03,255
TL1229,20210520,142312,447766247156527104,微信,90,90,.23,255
TL1229,20210520,142436,447766597418659840,微信,15,15,.04,255
tl20210105,20210520,142559,K520919525871472,微信,18,18,.04,200
tl00108,20210520,142600,447766948695814144,微信,2,2,.01,255
TL1229,20210520,142711,447767249221890048,微信,10,10,.03,255
TL1229,20210520,142831,447767581565956096,微信,60,60,.15,255
TL1229,20210520,142832,447767587152769024,微信,25,25,.06,255
TL1229,20210520,142833,447767589988118528,微信,25,25,.06,255
tl00108,20210520,142951,447767917395488768,微信,58,58,.15,255
TL1229,20210520,143116,447768275979120640,微信,840,840,2.14,255
TL1229,20210520,143117,447768281339441152,微信,15,15,.04,255
TL1229,20210520,143233,447768599129272320,微信,10,10,.03,255
TL1229,20210520,143240,447768627851866112,微信,40,40,.1,255
tl00108,20210520,130258,447746052807503872,微信,68,68,.17,255
TL1229,20210520,130418,447746389282959360,微信,45,45,.11,255
TL1229,20210520,130536,447746716572889088,微信,240,240,.61,255
TL1229,20210520,130537,447746720117075968,微信,15,15,.04,255
TL1229,20210520,130656,447747051207045120,微信,45,45,.11,255
TL1229,20210520,130941,447747744634548224,微信,10,10,.03,255
TL1229,20210520,130942,447747749265059840,微信,20,20,.05,255
TL1229,20210520,130943,447747752016523264,微信,65,65,.17,255
TL1229,20210520,130943,447747752951853056,微信,38,38,.1,255
TL1229,20210520,131114,447748135958917120,微信,55,55,.14,255
tl00108,20210520,131115,447748128635662336,微信,135,135,.34,255
tl20210105,20210520,131116,447748143215063040,微信,57,57,.11,200
TL1229,20210520,131123,447748170595479552,微信,65,65,.17,255
tl20210105,20210520,131123,447748172596162560,微信,8,8,.02,200
TL1229,20210520,131124,447748175817388032,微信,45,45,.11,255
TL1229,20210520,131256,447748563975057408,微信,40,40,.1,255
tl00108,20210520,131259,447748575614251008,微信,58,58,.15,255
tl20210105,20210520,131304,447748594123714560,微信,25,25,.05,200
TL1229,20210520,131304,447748595356839936,微信,15,15,.04,255
TL1229,20210520,131304,447748596971646976,微信,12,12,.03,255
tl20210105,20210520,131615,447749397001580544,微信,25,25,.05,200
TL1229,20210520,131745,447749772907687936,微信,76,76,.19,255
TL1229,20210520,131926,447750200407928832,微信,15,15,.04,255
tl20210105,20210520,132054,K520880459841356,微信,40,40,.08,200
tl20210105,20210520,132211,447750889066508288,微信,80,80,.16,200
TL1229,20210520,132217,447750913301196800,微信,26,26,.07,255
TL1229,20210520,132334,447751240222027776,微信,15,15,.04,255
TL1229,20210520,132336,447751245926281216,微信,28,28,.07,255
TL1229,20210520,132339,447751258660188160,微信,60,60,.15,255
TL1229,20210520,132339,447751261768167424,微信,55,55,.14,255
TL1229,20210520,132522,447751693844393984,微信,30,30,.08,255
TL1229,20210520,132523,447751697732513792,微信,10,10,.03,255
tl20210105,20210520,132524,447751697023676416,微信,55,55,.11,200
TL1229,20210520,132721,447752192312258560,微信,73,73,.19,255
TL1229,20210520,132849,447752561775915008,微信,30,30,.08,255
tl20210105,20210520,132850,K520885238862427,微信,35,35,.07,200
tl20210105,20210520,132852,447752571884187648,微信,49,49,.1,200
TL1229,20210520,132852,447752572404281344,微信,10,10,.03,255
TL1229,20210520,133159,447753358077112320,微信,75,75,.19,255
tl20210105,20210520,133328,447753731441471488,微信,8,8,.02,200
TL1229,20210520,133331,447753743198105600,微信,65,65,.17,255
tl20210105,20210520,133729,447754742499422208,微信,10,10,.02,200
TL1229,20210520,133733,447754756487426048,微信,30,30,.08,255
TL1229,20210520,134253,447756101613301760,微信,38,38,.1,255
TL1229,20210520,134256,447756113290244096,微信,10,10,.03,255
TL1229,20210520,134257,447756106491277312,微信,10,10,.03,255
tl20210105,20210520,134300,K520893747392356,微信,25,25,.05,200
TL1229,20210520,134554,447756859834413056,微信,10,10,.03,255
tl20210105,20210520,134835,447757533347360768,微信,80,80,.16,200
TL1229,20210520,134956,447757873308282880,微信,45,45,.11,255
TL1229,20210520,135119,447758224254087168,微信,60,60,.15,255
TL1229,20210520,135247,447758591985496064,微信,30,30,.08,255
tl20210105,20210520,135248,447758596821528576,微信,8,8,.02,200
TL1229,20210520,135253,447758616908050432,微信,60,60,.15,255
tl20210105,20210520,135253,K520899705187680,微信,15,15,.03,200
TL1229,20210520,135429,447759018936283136,微信,20,20,.05,255
TL1229,20210520,135549,447759356053467136,微信,15,15,.04,255
tl20210105,20210520,135552,447759366174322688,微信,10,10,.02,200
TL1229,20210520,135853,447760125569839104,微信,72,72,.18,255
tl20210105,20210520,140006,447760432857133056,微信,3,3,.01,200
tl20210105,20210520,140008,K520904036388490,微信,16,16,.03,200
tl00108,20210520,140132,447760793030406144,微信,30,30,.08,255
TL1229,20210520,140302,447761170693926912,微信,15,15,.04,255
TL1229,20210520,140434,447761555722645504,微信,61,61,.16,255
TL1229,20210520,140434,447761557735911424,微信,35,35,.09,255
TL1229,20210520,140437,447761570486595584,微信,10,10,.03,255
tl20210105,20210520,140437,447761570742448128,微信,2,2,0,200
tl20210105,20210520,140714,447762225683017728,微信,56,56,.11,200
tl20210105,20210520,140714,447762229751492608,微信,2,2,0,200
TL1229,20210520,140848,447762623491780608,微信,30,30,.08,255
tl20210105,20210520,140850,447762629070204928,微信,3,3,.01,200
TL1229,20210520,141011,447762970738208768,微信,35,35,.09,255
TL1229,20210520,141013,447762978753523712,微信,38,38,.1,255
tl20210105,20210520,141130,447763300599246848,微信,23,23,.05,200
TL1229,20210520,141132,447763302318911488,微信,45,45,.11,255
TL1229,20210520,141134,447763316692791296,微信,53,53,.13,255
tl20210105,20210520,141134,447763318886412288,微信,10,10,.02,200
TL1229,20210520,141256,447763661384888320,微信,45,45,.11,255
TL1229,20210520,141258,447763670662688768,微信,10,10,.03,255
tl20210105,20210520,141407,447763959125946368,微信,10,10,.02,200
TL1229,20210520,141408,447763965601951744,微信,35,35,.09,255
tl20210105,20210520,141409,447763966424035328,微信,10,10,.02,200
tl20210105,20210520,141411,447763976242900992,微信,8,8,.02,200
TL1229,20210520,141532,447764318380666880,微信,15,15,.04,255
TL1229,20210520,141533,447764318636519424,微信,195,195,.5,255
TL1229,20210520,141646,447764625307250688,微信,65,65,.17,255
TL1229,20210520,141755,447764916731686912,微信,38,38,.1,255
TL1229,20210520,142203,447765958080901120,微信,300,300,.76,255
TL1229,20210520,142204,447765961230823424,微信,10,10,.03,255
TL1229,20210520,142204,447765962824658944,微信,10,10,.03,255
tl20210105,20210520,142316,447766261001924608,微信,8,8,.02,200
tl20210105,20210520,142316,447766263078105088,微信,10,10,.02,200
TL1229,20210520,142316,447766263229100032,微信,10,10,.03,255
tl20210105,20210520,142437,447766601050927104,微信,10,10,.02,200
TL1229,20210520,142714,447767261280514048,微信,10,10,.03,255
TL1229,20210520,142838,447767612989681664,微信,10,10,.03,255
TL1229,20210520,142839,447767619432132608,微信,10,10,.03,255
tl20210105,20210520,142953,447767926606180352,微信,10,10,.02,200
tl20210105,20210520,142953,447767916774731776,微信,76,76,.15,200
TL1229,20210520,143120,447768292903137280,微信,33,33,.08,255
TL1229,20210520,143122,447768299056181248,微信,10,10,.03,255
TL1229,20210520,143122,447768300981366784,微信,20,20,.05,255
tl20210105,20210520,143244,447768642804559872,微信,46,46,.09,200
TL1229,20210520,143244,447768646642348032,微信,10,10,.03,255
TL1229,20210520,130301,447746050479665152,微信,10,10,.03,255
TL1229,20210520,130301,447746068053798912,微信,55,55,.14,255
tl20210105,20210520,130302,447746045459083264,微信,55,55,.11,200
tl20210105,20210520,130423,447746412431323136,微信,10,10,.02,200
TL1229,20210520,130540,447746733387853824,微信,165,165,.42,255
tl20210105,20210520,130540,447746734495150080,微信,10,10,.02,200
tl20210105,20210520,130543,447746746331475968,微信,178,178,.36,200
tl20210105,20210520,130701,447747073990504448,微信,80,80,.16,200
tl20210105,20210520,130702,447747076498698240,微信,49,49,.1,200
TL1229,20210520,130703,447747082307809280,微信,60,60,.15,255
tl20210105,20210520,130830,447747441365397504,微信,48,48,.1,200
tl20210105,20210520,130830,447747449196163072,微信,15,15,.03,200
TL1229,20210520,130833,447747459681923072,微信,10,10,.03,255
tl20210105,20210520,130944,447747755078365184,微信,40,40,.08,200
tl20210105,20210520,130944,447747755799785472,微信,50,50,.1,200
tl20210105,20210520,130947,447747769536131072,微信,25,25,.05,200
tl20210105,20210520,130956,447747807658160128,微信,10,10,.02,200
tl20210105,20210520,131124,447748176987598848,微信,25,25,.05,200
TL1229,20210520,131126,447748186009546752,微信,65,65,.17,255
TL1229,20210520,131128,447748191797686272,微信,38,38,.1,255
tl20210105,20210520,131306,447748601304363008,微信,55,55,.11,200
TL1229,20210520,131307,447748608598257664,微信,10,10,.03,255
TL1229,20210520,131309,447748613488816128,微信,18,18,.05,255
TL1229,20210520,131441,447749002401460224,微信,55,55,.14,255
tl20210105,20210520,131442,447749006285385728,微信,10,10,.02,200
tl20210105,20210520,131447,447749026850058240,微信,8,8,.02,200
tl20210105,20210520,131619,447749414177255424,微信,8,8,.02,200
TL1229,20210520,131621,447749424457494528,微信,43,43,.11,255
TL1229,20210520,131622,447749428655992832,微信,10,10,.03,255
TL1229,20210520,131624,447749435761143808,微信,45,45,.11,255
tl20210105,20210520,131750,447749789705875456,微信,18,18,.04,200
tl20210105,20210520,131750,447749795062001664,微信,48,48,.1,200
tl20210105,20210520,131929,447750206565167104,微信,25,25,.05,200
tl20210105,20210520,131931,447750218602819584,微信,15,15,.03,200
tl20210105,20210520,132057,K520880531527818,微信,16,16,.03,200
tl20210105,20210520,132058,447750583662456832,微信,48,48,.1,200
TL1229,20210520,132058,447750585273069568,微信,65,65,.17,255
TL1229,20210520,132059,447750588804673536,微信,80,80,.2,255
tl20210105,20210520,132342,447751272623026176,微信,10,10,.02,200
TL1229,20210520,132525,447751705252900864,微信,10,10,.03,255
TL1229,20210520,132527,447751713331130368,微信,40,40,.1,255
TL1229,20210520,132528,447751715822546944,微信,12,12,.03,255
TL1229,20210520,132723,447752197475446784,微信,55,55,.14,255
TL1229,20210520,132724,447752202978373632,微信,10,10,.03,255
tl20210105,20210520,132729,K520884430307961,微信,35,35,.07,200
tl20210105,20210520,132855,447752582671937536,微信,84,84,.17,200
TL1229,20210520,133022,447752949551902720,微信,55,55,.14,255
TL1229,20210520,133026,447752965456703488,微信,65,65,.17,255
TL1229,20210520,133026,447752966958264320,微信,50,50,.13,255
TL1229,20210520,133205,447753335604031488,微信,76,76,.19,255
TL1229,20210520,133454,447754091874791424,微信,12,12,.03,255
TL1229,20210520,133456,447754097423855616,微信,15,15,.04,255
tl20210105,20210520,133618,447754441902043136,微信,10,10,.02,200
TL1229,20210520,133734,447754763852623872,微信,45,45,.11,255
TL1229,20210520,133736,447754772039905280,微信,50,50,.13,255
tl20210105,20210520,133737,447754772450947072,微信,48,48,.1,200
tl20210105,20210520,133850,447755082468732928,微信,10,10,.02,200
TL1229,20210520,133851,447755083852853248,微信,10,10,.03,255
tl20210105,20210520,133851,447755085413134336,微信,23,23,.05,200
tl20210105,20210520,134023,447755470311829504,微信,40,40,.08,200
tl20210105,20210520,134144,447755808506949632,微信,48,48,.1,200
TL1229,20210520,134431,447756509266096128,微信,20,20,.05,255
tl20210105,20210520,134431,447756511191281664,微信,48,48,.1,200
TL1229,20210520,134559,447756879421812736,微信,10,10,.03,255
tl20210105,20210520,134600,447756885176397824,微信,15,15,.03,200
tl20210105,20210520,134721,447757225074405376,微信,15,15,.03,200
TL1229,20210520,134724,447757237539876864,微信,55,55,.14,255
tl20210105,20210520,134726,447757245433556992,微信,8,8,.02,200
tl20210105,20210520,134727,447757248499593216,微信,104,104,.21,200
TL1229,20210520,134957,447757877116710912,微信,45,45,.11,255
TL1229,20210520,134959,447757885094277120,微信,15,15,.04,255
TL1229,20210520,135126,447758249772232704,微信,114,114,.29,255
TL1229,20210520,135127,447758256697028608,微信,15,15,.04,255
tl20210105,20210520,135254,447758618954870784,微信,48,48,.1,200
tl20210105,20210520,135254,447758620020224000,微信,16,16,.03,200
TL1229,20210520,135430,447759023768121344,微信,70,70,.18,255
TL1229,20210520,135432,447759030818746368,微信,12,12,.03,255
TL1229,20210520,135555,447759380518842368,微信,18,18,.05,255
TL1229,20210520,135556,447759382804738048,微信,38,38,.1,255
tl20210105,20210520,135854,447760131106320384,微信,8,8,.02,200
tl20210105,20210520,135855,447760127000096768,微信,8,8,.02,200
TL1229,20210520,135856,447760137703960576,微信,15,15,.04,255
tl20210105,20210520,140009,K520904032481006,微信,56,56,.11,200
tl20210105,20210520,140009,447760445297438720,微信,56,56,.11,200
tl20210105,20210520,140009,447760446937411584,微信,18,18,.04,200
TL1229,20210520,140144,447760844800700416,微信,15,15,.04,255
TL1229,20210520,140144,447760845249490944,微信,10,10,.03,255
TL1229,20210520,140304,447761179745234944,微信,40,40,.1,255
tl20210105,20210520,140305,447761185432711168,微信,48,48,.1,200
tl20210105,20210520,140438,K520906729658957,微信,45,45,.09,200
TL1229,20210520,140439,447761575792390144,微信,24,24,.06,255
TL1229,20210520,140440,447761583082090496,微信,30,30,.08,255
TL1229,20210520,140557,447761904378359808,微信,40,40,.1,255
TL1229,20210520,140720,447762250479742976,微信,55,55,.14,255
TL1229,20210520,140720,447762253411561472,微信,90,90,.23,255
TL1229,20210520,140852,447762630420770816,微信,84,84,.21,255
TL1229,20210520,140854,447762646665310208,微信,15,15,.04,255
TL1229,20210520,140854,447762648510803968,微信,88,88,.22,255
tl20210105,20210520,140858,447762665166385152,微信,8,8,.02,200
TL1229,20210520,141015,447762989071511552,微信,28,28,.07,255
tl20210105,20210520,141017,447762995392327680,微信,8,8,.02,200
TL1229,20210520,141144,447763361315991552,微信,194,194,.49,255
TL1229,20210520,141412,447763983012507648,微信,10,10,.03,255
TL1229,20210520,141536,447764334499377152,微信,60,60,.15,255
TL1229,20210520,141649,447764637609144320,微信,15,15,.04,255
tl00108,20210520,141651,447764646039695360,微信,68,68,.17,255
tl20210105,20210520,141759,447764932779094016,微信,8,8,.02,200
tl20210105,20210520,141800,K520914762088953,微信,16,16,.03,200
TL1229,20210520,141922,447765280151351296,微信,45,45,.11,255
TL1229,20210520,142048,447765641125736448,微信,10,10,.03,255
TL1229,20210520,142048,447765642044289024,微信,75,75,.19,255
tl00108,20210520,142206,447765967610359808,微信,15,15,.04,255
TL1229,20210520,142209,447765979442491392,微信,10,10,.03,255
